Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Benin,BEN,655.913007583172,665.431250386116,631.420715121743,649.260123087059,679.356446891344,701.332145080299,711.858170545949,704.83858182989,716.640156024272,721.53249682281,720.605098639345,694.034044870461,721.876315797797,731.313119740378,737.948326265499,684.9622916152,674.040866553735,689.85878627034,680.651098013071,706.10443233261,733.490637362705,783.925193690297,778.638765055681,723.483520690178,758.36116569662,791.727164853419,785.143070133604,750.403840624184,752.704035007761,709.188907731115,749.459666604983,757.403145130167,756.080888188102,765.47991446087,752.277508762904,781.064788483087,793.795052719562,814.90139546266,821.459971457775,838.97678700046,861.213292038555,879.85446379954,893.13710098792,896.14676322811,907.62443123609,893.915368726229,900.620535813856,926.740113781346,943.203380331621,936.565651099118,928.246655356464,927.716412864011,943.918771558781,982.399206319429,1014.43300624336,1002.41886882564,1006.03926635984,1032.90471197222,1071.50452160085,1114.17304529722,1126.6540412547,1176.37727640735,1218.50010515449,1263.62565116943,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bermuda,BMU,39906.0219422945,40887.2553277031,41637.3631417601,41060.9761296957,44570.9985986152,45658.5944548796,51062.4081514285,56696.1527093867,56867.5774623567,57787.6562270768,60471.255277804,61975.665563665,62864.8733493888,63625.2779332653,64050.3241864199,66372.4924551379,72195.1610959722,76292.2393841989,77242.7029002796,78775.0614273019,84785.7462251032,86283.5987978388,81137.1319313892,82177.8355724679,81986.7194401669,79797.3827166062,84596.3528723121,87182.1874028497,90024.0922838766,89743.0558156557,89089.7346423608,85311.0494288592,84642.6084927299,86582.8344997142,86545.7823557807,89849.1250139813,91743.2962338679,95383.0225110365,98347.9089816051,100867.914579743,109502.763102809,116809.925253071,114574.433608566,118018.831592635,120432.12052555,122143.799577518,128662.931924261,132595.482654866,129525.177139097,121727.584908744,118382.908990645,113937.835700983,108040.575659203,107860.394791964,103941.982606956,104855.366822135,104190.876720334,107734.608357327,106843.163739391,106708.987911684,98982.425748059,103917.0347374,110427.556780609,110409.810458449,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,409.399510072882,406.291418893508,397.262037460799,389.593921487176,395.97778050326,370.056039458762,389.665426040691,406.337368782372,420.682203200014,426.159561562814,432.838643462,482.235722747426,483.023534442507,516.678056127313,523.422165120676,527.791600322016,570.0542881576,713.587145794947,725.55491614877,756.380975631694,812.671325538642,795.191843708186,863.463896126707,917.291293474134,963.016574811426,1043.38748999705,1099.85817853784,1138.39922383557,1182.9878113352,1248.61600819794,1259.62376434566,1321.09878328869,1427.25693198024,1506.41527569643,1552.7391509344,1632.021693912,1701.11878238422,1952.25734668794,2017.76018816244,2148.56480306587,2378.72810818592,2552.48871081346,2654.7479890751,2671.07460167268,2797.81883896042,2954.04081973327,3173.36773176318,3211.80903329561,3300.55006453134,3467.3859894972,3092.12428419388,3206.20367057183,3349.73309611324,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bolivia,BOL,1276.96577008225,1277.28494443194,1321.00916077208,1381.64409549157,1406.29044412071,1444.22712246829,1514.70697668936,1575.4963589758,1672.33210422978,1708.50359247124,1758.01016086624,1805.9739206576,1906.55558234817,1971.13271985708,1983.71650104687,2081.06943917612,2127.83294572587,2182.67536700509,2176.90982570093,2130.75447360771,2054.7972663484,2015.24575849298,1894.05947037451,1778.78743254424,1737.6872763946,1672.78977973517,1595.83503236038,1601.01834513147,1613.0484695339,1639.1133381549,1679.40847737071,1731.39513976862,1724.36334306425,1762.66830681419,1809.57064873433,1858.78184965565,1904.28701924027,1962.86404020257,2025.50334413825,1998.94533775903,2014.19024421967,2013.84580846685,2029.66993400326,2050.07133171186,2099.99080817148,2156.18670072156,2221.42722326294,2283.4273330342,2383.2503229842,2422.5757910558,2481.40700559612,2568.52051362119,2657.23884603876,2793.51456770698,2900.90241433528,2996.01289804214,3077.57057479881,3160.16421043125,3246.7643418883,3272.38170834596,2949.81954615545,3098.35062100148,3172.91046271232,3226.08755673382,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,791.211670918053,715.689938075882,704.999683364069,747.930428983879,871.142724291713,1012.92705452504,1497.56624773882,1973.47801454223,2261.36869447791,2452.13193858336,2566.58782060588,2616.41412523094,2742.33362647095,2854.84504596813,3062.93618997193,3216.86881717187,3418.75501252184,3663.94488965387,3927.87965579966,3876.39718028292,3980.04128344756,4093.05152243746,4138.70218363601,4305.4675564178,4411.38102277262,4662.25883724069,4876.5347244666,5099.81613758953,5360.17443893099,5583.29732033466,5490.75367062899,5995.44817572385,6327.06293910437,6507.01987550791,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Botswana,BWA,393.861742487166,409.502166469248,426.901637851857,441.728045569419,460.824434130607,480.490649773385,508.141727280139,535.405247145742,588.907189594904,674.389989055809,785.474884442778,971.592899383618,1184.47370056075,1370.73282732856,1419.44206854257,1464.68785200858,1539.17387299982,1635.51259140874,1760.57070364001,1859.49457887642,2002.99615272235,2111.34563888905,2276.04982459673,2484.51795571067,2603.44865679004,2693.78188151685,2816.7693715823,3050.23176245012,3536.42325387877,3888.73045113925,4039.46544455099,4224.09857544948,4226.73999498293,4186.14547358363,4219.4408088678,4399.1388580936,4543.2105349273,4809.4439184672,4724.93670942028,5070.94772048729,5062.64289173588,4971.96371794188,5175.47655317231,5320.440295139,5369.42516766112,5514.21742664705,5865.00026521361,6085.6354476126,6158.61629368051,5179.4138607146,5584.62949436356,5850.21717127884,5743.05277966638,6285.11821840855,6547.1232682172,6141.20394726616,6490.83463593483,6662.57549449506,6843.80580621129,6951.71989827806,6254.2461755493,6896.17866856924,7159.8638374729,7235.92910677284,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Brazil,BRA,2603.51901056021,2743.38888857931,2838.47229930842,2772.57994918503,2785.07443226617,2772.67176404659,2878.69979364043,2921.37242652577,3126.53548198783,3338.76247452727,3595.9508629887,3907.01225997441,4268.3838471911,4748.26246409377,5013.81724755295,5148.91061899153,5543.43637970313,5679.78591025404,5821.4913127909,6069.054743407,6472.85214624339,6055.097814584,5967.77899616392,5664.96368529589,5841.74986493372,6167.51343689502,6494.28087947056,6591.60882903631,6463.00545270892,6545.42575605596,6149.86788957152,6107.64883706306,5973.98285652476,6167.4609220979,6427.16901975862,6596.33572707823,6640.72700688977,6764.85842125167,6687.49523583703,6621.6367628267,6817.78424119813,6823.03397034029,6944.62337530502,6941.44045779811,7258.78185202231,7409.56913269792,7622.04007171401,8003.25413136092,8330.76459882987,8246.09707036353,8792.63436164336,9067.99316393419,9167.49923975685,9366.73932481225,9338.34278324839,8936.19661756825,8577.8437669383,8628.25308951214,8722.33630361577,8771.44051336065,8435.01143297182,8799.22945854927,9032.08481611491,9258.05329063487,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64932.0840839357,62303.4678936059,72760.0835955631,77308.8627850426,80082.6791351614,96517.1332928907,84483.3893541681,63568.3322142571,63000.6739515813,61220.7077917469,57811.7718396773,54270.0843329089,49618.4645310336,49057.0845185838,46889.4913868888,44296.3388663286,44179.8276912649,44201.1393897195,41672.3707444004,40342.0502418347,39721.4342531039,39274.4977645821,38331.6574507639,39820.2106577615,36331.1811884432,37045.9342090551,37509.5983267664,37269.3097506594,37976.262662486,38595.1686901058,37948.6589495693,37312.2777967112,38229.3564968534,36174.5163676434,34126.6940866315,32855.6020295133,33121.3176732283,33754.3639675001,33544.538880398,32381.0738305277,31148.729616258,30625.128732694,29492.4145383772,29524.65904505,29200.1951241759,29996.2405849189,30015.9587299585,29256.1832859253,28549.175527547,28725.115657314,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3431.52132914859,3587.69481410253,3660.60732643687,3776.74085827275,3895.88975705667,4000.49258137287,4169.92309411374,4415.89069875085,4893.69408403981,4788.39692329463,4431.02891762801,4097.19214824566,3840.24641758088,3813.70211369537,3896.24431360077,4025.64586412341,4257.0951171265,3678.51662422801,3843.46218406876,3540.55611680425,3721.30348182223,3941.27569674232,4264.27177080032,4523.28627075761,4854.27341537934,5236.08638411543,5634.91118964622,6054.23246498563,6470.58971544526,6294.43343149219,6434.55247966718,6611.30386682636,6699.50303013555,6700.53599670634,6802.71036465632,7078.86032298969,7344.44354121172,7601.43845373389,7851.72598908168,8206.78129446627,7990.69254981114,8682.88223826466,9352.32652776208,9819.57352949265,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Burkina Faso,BFA,244.167257873365,250.394091012667,261.880916903197,254.731183016035,256.568911549561,262.001316967784,259.130285238002,277.313189171404,280.960315015046,281.73763833434,277.184105813715,276.290476527029,277.846496112942,274.152506421818,291.303145502961,294.050755641012,312.385989060691,306.319820987094,312.546378441226,315.71696837442,309.805283645997,314.286582559959,334.96046501527,326.730273513319,311.788334185274,328.715164630481,344.993912306641,334.888996959212,344.904464201203,343.089820260752,332.153276660935,353.206720757378,345.401816823349,348.581211032689,344.371184069503,354.841188502861,383.973583031147,397.838955257373,415.273513470241,433.104727597234,428.309796566198,442.914122870048,448.128856317091,468.263047790124,474.086412333459,499.192797571217,514.113131757062,519.26101218434,533.471299938288,533.470084831931,561.847221302489,581.603658737407,600.731343697818,616.741331164082,624.576885187665,630.124750752312,648.420480176012,669.276310328333,694.492813126351,717.021595096634,713.8421779224,745.472563435144,739.363021191451,744.165760639938,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Burundi,BDI,288.878981794325,242.941546520881,258.32430129828,263.40036642487,272.062735830387,275.137917931711,280.9791596902,311.798763802316,303.540804264871,292.685745718482,347.474495973999,348.446416961289,326.146546923774,349.110750686492,338.001655805809,332.021353354811,350.45300889241,380.747850621793,366.426911477842,363.382611221262,351.900419860718,378.943663862466,365.710192122894,369.268854137523,360.98937587784,394.902104849267,400.156015299278,412.654046294404,423.919810604935,421.287694857326,427.030031561228,439.186232093461,431.918861835852,417.919297574139,399.309631526324,346.321302413385,318.395682563648,313.357142719203,322.030961886279,311.230622126912,302.219163799824,300.799882759047,305.4383585397,292.318595090044,295.235119511615,287.030688980174,291.866399549575,290.979116170807,292.793764973044,288.941917826614,289.856950614392,290.948032142504,293.232620547249,296.816900573427,299.077479357732,280.966831311923,274.513363399011,269.47688960656,265.672394335817,261.750180238427,255.078218433565,255.917950730796,253.69164159159,253.530723439042,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,581.755065828323,622.175843789433,630.373215165836,680.309270761066,696.047255683761,745.620229080143,756.26010041403,777.830957355952,813.037458467319,846.574036092057,835.120723175504,826.681399309547,896.519359558541,953.861011115729,1113.93806476467,1248.28104350759,1365.49820603623,1492.01847422507,1652.11117220593,1809.80582624137,2037.31720912714,2051.21733888102,2127.70872296502,2186.89500422765,2379.79636224135,2514.16779255327,2683.83943856892,3056.97102851154,3238.44159287498,3159.58698693977,3194.61667734233,3309.20121643898,3341.7421054836,3361.09387702205,3383.8422809791,3415.06266730931,3560.1400729534,3719.71306047915,3853.67940035241,4115.90283469406,3255.93628984058,3471.6553421786,3997.76763250653,4195.75433916189,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775.61301310347,832.046370021047,768.349009368511,835.709043830217,746.08572413472,688.762215998489,678.011250962987,659.062242599126,663.885539072704,671.730248753369,679.989551081934,678.670094090388,790.553706971779,852.223975284838,849.279049748096,824.051655825488,850.610221172946,862.478030888085,845.382004292362,513.967147968351,520.926883186259,511.670349596777,496.770551311204,499.016649050995,552.901492232515,598.561915252147,632.833573980849,662.188341283454,719.333494240509,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741728,2010.76673658328,2083.59301849948,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cameroon,CMR,935.699954812011,932.280026939942,942.759289850998,956.891728661397,969.229047665523,966.950594049791,988.594437772544,860.08689924625,892.491104144478,912.754108454771,916.710625779195,923.604760607703,922.880502053864,945.932707437732,1018.79726418801,1102.17636716094,1014.07667154038,1124.03776731799,1334.48750457376,1375.91817432986,1305.68366184321,1475.98950174546,1549.61272438048,1622.46829304371,1695.95061001327,1778.88090277491,1842.96431745669,1749.42466570751,1565.13475286994,1492.28176078781,1360.47765296011,1271.04658608388,1196.85081918895,1070.98275377636,1060.87326552909,1062.01607349987,1077.38925202961,1096.69757735007,1118.50819963079,1138.36298546565,1151.27689302947,1169.92670464984,1189.96707897027,1221.09446141454,1271.74326874167,1264.74345218659,1277.32990712342,1295.73067471287,1295.02211276052,1290.89961351149,1290.9013745759,1297.3064962694,1319.66961634054,1347.2130636706,1381.81938454907,1415.00009710569,1435.61830727839,1444.90682916573,1461.01969999317,1470.31785276187,1434.51913723409,1443.57600237663,1458.66180431693,1466.76885819356,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Canada,CAN,15432.4717832501,15605.5232231718,16455.7535157788,17007.690740283,17800.8641257816,18585.8814554728,19476.0270404506,19715.0936178811,20371.1440609775,21114.287049668,21428.9091562301,21642.5407785898,22573.5662845611,23799.6955335027,24257.8167998797,24275.8127521832,25369.4634276064,25960.6392190527,26663.7707119666,27384.677926987,27622.3733827823,28215.5308546984,26999.0790715116,27418.4916003319,28762.9721968164,29851.643282805,30183.4087849598,31001.1298424264,31951.5504814006,32116.9233356971,31700.5462697892,30654.3331377446,30563.3788184233,31032.7546013139,32074.1562430473,32595.4515181692,32801.3018549155,33867.0079131743,34894.6134280252,36391.5353258957,37906.8601153293,38200.4561131358,38921.6672955178,39270.0234544073,40108.758738975,41006.222931999,41663.5123054377,42106.8724267286,42067.5686998623,40376.4153677037,41164.3399062659,42043.6419607016,42320.6431282192,42851.1705330235,43643.2356474848,43594.1941045394,43551.3426018259,44339.3886692751,44907.3436837248,45100.2914903262,42366.1285192527,44359.6167266713,45227.1447354204,44468.7475023539,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96066.6290832355,96202.7379415493,93115.3168416314,84001.4215657607,79483.0972813604,78233.0187551876,77074.3890872511,76038.879554035,76104.6215727416,76379.2095108681,77031.8643873625,77717.1752058822,79305.769672996,80714.5718222987,75199.6450417809,77285.7966767064,79587.3887913705,81411.6457813075,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Central African Republic,CAF,575.894391468806,593.189558332525,560.326768152575,545.581408664112,545.874892158702,539.817040213822,531.90309134597,544.747072768765,540.093413129288,565.30834319678,565.812174200598,560.464655722271,549.598711724139,549.35454984184,573.024209010012,564.260762473446,586.137157573357,602.199701083141,603.119667759043,581.982298397451,549.851069399498,535.271803204363,569.909860587753,517.400561236801,559.576063736741,574.324850721819,587.348322352386,551.039434586106,551.209370152878,547.973638780833,519.786735961912,500.991150890901,454.148968239471,441.384907508364,448.784442959801,468.150527620686,437.925054761723,448.634663639551,457.148858416438,460.827900216085,437.168928414826,446.658634192083,452.808702217035,418.240532289858,433.825227770233,427.968043155237,439.294330902768,450.762785401893,450.313616886022,492.215398914836,519.141456408484,532.38295493852,553.729578314912,349.821171688973,351.561554911625,366.322853938121,376.858254120398,387.35795131742,395.020015455909,401.82582161435,398.834274122139,396.020622931961,399.106838645128,398.330979969132,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Chad,TCD,556.410974884483,552.927968383641,570.888731518261,550.437733422396,525.815383558217,518.539510735879,499.301578607083,493.436872964327,481.6105174758,504.476373164192,503.283215178759,481.700060089825,476.482931287022,426.401364383199,437.413638075291,466.65612367778,471.063577003181,472.654630543573,461.935658366348,355.318834738027,333.085913914995,336.149836771895,337.866168645107,371.949547390403,374.603793045139,451.663504628142,420.456662542463,396.282320672438,442.400105015875,448.543347709338,418.073577118017,437.462532768457,452.837955096819,372.8025112816,401.253269860237,388.702782263829,380.096965706397,387.959417945816,400.89675561707,384.413940597204,368.078261898703,397.356889219968,416.339854809106,458.923045624901,586.537221681774,661.008702427265,641.784341007243,640.337914179992,637.193939261993,640.760736157705,702.835158960433,679.01873437328,713.813698623546,728.044325802741,750.984908083218,747.588448455507,679.167834353956,637.440946195503,631.014596004206,630.861050028594,601.325555951846,574.17448671329,570.220902592433,567.181912180859,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67622.4698988394,64727.4337756302,65010.9567882113,60866.0849987586,60784.8478914812,61897.0637766157,61852.0736534587,62438.4790204275,63397.7522093386,63864.3737319613,64598.9625102059,58640.7349454753,64272.1114653859,67513.5801037972,69822.9529944005,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Chile,CHL,3283.95690828934,3385.0276224585,3449.9456853155,3578.53267614964,3598.49781829219,3564.00785150152,3891.59114446037,3960.18834909194,4030.96114371125,4118.04149480322,4123.05540025323,4437.47922334643,4321.00174943087,4037.93429904585,4069.0160438963,3488.58393946963,3566.57617816564,3879.2253344676,4115.45394097781,4396.16222456629,4677.64913619297,4910.27900736764,4306.21101794344,4030.31766110852,4133.29624941347,4233.99334606711,4393.05579859741,4603.28349127781,4861.84957039887,5257.12592819726,5342.5564679352,5664.52754709787,6196.34617389265,6502.65364930101,6727.66815117552,7222.16380205915,7605.2895299082,8058.94228775841,8287.45061072052,8161.45168851645,8465.35303239198,8632.01482418618,8810.69052729594,9130.7842622047,9642.3747864668,10104.4208387154,10611.6144011853,11051.3450718649,11356.0922102588,11116.4093443974,11649.2897086343,12252.8441071997,12882.8344179443,13182.7329616958,13285.9540361176,13433.9202985339,13505.0977104931,13473.3458532575,13763.0068840877,13630.5935431699,12679.0240036611,14053.8743826368,14272.2709917484,14226.5180749128,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,China,CHN,238.217052030298,175.023681458101,163.907043816556,176.400455775651,203.68783419855,232.607206828026,250.304902689826,229.876274100936,214.770065975622,244.363964322402,283.585356324124,295.380170974756,299.190888197664,315.129663483005,315.816664008902,337.344119019914,326.949460515792,346.939156011599,381.099329479615,404.596632533845,430.855409784103,447.119786437403,480.3113224128,524.409363188168,596.201109056215,667.128541913205,716.105339985801,786.864881580589,861.193486641784,883.764155150295,905.032457182312,975.462915554045,1100.64611588261,1239.1293732409,1384.93015732283,1520.02946941719,1653.43378890759,1787.76697702905,1909.62232844399,2038.2064740575,2193.89686642215,2359.57238513523,2557.89161202627,2797.17665912283,3061.83317262874,3390.71615945044,3800.76579592591,4319.03139751247,4711.64344921263,5128.90412774381,5647.06872713954,6152.69687271855,6591.66249405644,7056.42309152349,7532.78530130172,8016.44559489998,8516.52874235572,9053.22872461936,9619.20947510677,10155.5108830542,10358.1699971792,11223.2553476968,11555.9302384568,12175.1961147248,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Colombia,COL,1961.2291441726,1998.42316206119,2042.63527704771,2046.30756363644,2108.00878137941,2119.99498736563,2167.35670771429,2194.44365471957,2262.17424281179,2338.10714398443,2421.22502270787,2504.49731055786,2634.72068551099,2748.14553426071,2841.38134772396,2843.73101842111,2914.01196628327,2968.66258052749,3148.23886798572,3244.08651685293,3300.51170195765,3298.73218883264,3253.88046917188,3228.35593102948,3260.28459182748,3289.71209715409,3410.15965281641,3520.16261987219,3588.96963573165,3636.07569199887,3714.1849928328,3713.17727535576,3787.5942918216,3912.6590835796,4059.32146113882,4189.72770913999,4198.69126252708,4265.6935185646,4213.82800470051,3967.11339937681,4016.80951748167,4020.50789754842,4058.28493578738,4154.17528523618,4311.91591255233,4457.27537460443,4694.03442939175,4947.25260813108,5048.57187245249,5046.97121757727,5214.24547620131,5517.1011086899,5675.75617978305,5910.80592301166,6121.83982019825,6248.51490534512,6316.07067782542,6309.67745292518,6353.5464285392,6439.96359812647,5891.95523215403,6457.16921807086,6854.20923557884,6819.17983072755,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1174.13281375503,1185.5965019531,1226.81893299395,1250.62184699864,1266.15498899438,1259.29191812674,1247.58229012471,1233.65764943791,1233.02003956292,1162.33973140304,1189.94044420141,1098.65205144104,1167.87724147741,1181.2221252864,1099.25874422534,1119.34066721236,1086.01917467597,1110.49694644593,1105.53626849219,1106.90784619566,1203.65176320696,1206.65692984083,1208.85806145614,1210.73356414137,1210.80066418831,1220.00358435192,1227.29007394321,1212.69668410872,1235.97287268162,1250.90244015699,1272.60723213062,1299.11100609207,1313.58194779807,1343.54690686187,1342.32965963909,1329.37048235986,1345.62616538094,1369.41180288464,1391.84570443398,1389.36488019886,1359.7070894329,1359.76286116275,1368.37463227743,1382.51969363483,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Congo, Dem. Rep.",COD,1255.69660853314,1091.02374380592,1288.32777649995,1320.03817859144,1253.81952670838,1231.99389442249,1278.48523292439,1229.48528952487,1245.68660892435,1323.0460114718,1282.64331582123,1322.99781988124,1290.35656703292,1358.50275240035,1364.0849388945,1262.2249737007,1164.70931403705,1144.26482649245,1050.00742208486,1018.10162802476,1008.33935841626,1002.41537708901,968.331830863816,951.358551446458,971.071374827525,943.793842641303,957.671957013036,952.77108292065,927.077247982041,886.860720480585,801.567015056407,710.032087422205,614.369536883349,512.954857325072,470.161734645697,454.200631347294,440.994059132614,409.588064385259,392.136003823522,362.993793858463,327.240142486849,310.380267408895,309.911785375198,317.778121357431,329.3490636773,338.980980805364,346.179697463638,356.886805082139,367.843747648712,366.830226544363,380.578038274352,393.616173563894,407.671076943679,427.458520350728,452.339650501681,467.9145805459,462.47214741215,462.482920889479,473.294077418165,478.632426258904,471.504423341186,484.784649973339,511.299266278693,537.269316970327,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Congo, Rep.",COG,1192.85616529576,1259.50432623652,1290.76325572732,1206.1534137723,1218.55873958116,1228.77600898682,1210.73883952684,1201.40130423722,1255.92951871902,1311.23001699027,1353.23817407044,1414.23871124911,1489.16526262926,1562.12627199102,1633.5218596222,1711.43754680841,1685.48230892799,1498.31802356781,1556.66717228441,1670.77966059118,1921.96861829766,2211.31674185091,2674.95109240622,2773.62663758927,2894.09973517119,2776.76428489105,2511.48682046393,2443.79019878646,2415.94091643835,2408.14159896257,2363.76701814587,2352.52754080776,2346.67913794406,2255.94360801961,2069.79640456567,2092.54337905245,2122.62819294837,2064.7536042465,2095.34403570595,1986.8478922289,2057.01922023551,2056.16505922617,2100.16876714574,2058.88683675038,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,..
